,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_validation_fraction,param_tol,param_scoring,param_n_iter_no_change,param_min_samples_leaf,param_max_leaf_nodes,param_max_iter,param_max_depth,param_learning_rate,param_l2_regularization,param_early_stopping,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
275,6.310661768913269,0.9870537166224774,0.15509381294250488,0.05951274617864366,0.2,1e-06,loss,20,200,31,50,100,0.1,0.1,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-06, 'scoring': 'loss', 'n_iter_no_change': 20, 'min_samples_leaf': 200, 'max_leaf_nodes': 31, 'max_iter': 50, 'max_depth': 100, 'learning_rate': 0.1, 'l2_regularization': 0.1, 'early_stopping': True, 'class_weight': 'balanced'}",0.9026278772390607,0.9219576560501492,0.9232393144176247,0.9287458926847443,0.9278373170186852,0.9274851045737524,0.9316370021645239,0.9241591526594092,0.9230848910097345,0.8786989586570474,0.9189473166474731,0.015385014488395077,870
276,5.4340531587600704,0.6440839892726891,0.12775883674621583,0.026560293100105426,0.1,1e-08,loss,30,50,19,50,50,0.2,0.001,True,balanced,"{'validation_fraction': 0.1, 'tol': 1e-08, 'scoring': 'loss', 'n_iter_no_change': 30, 'min_samples_leaf': 50, 'max_leaf_nodes': 19, 'max_iter': 50, 'max_depth': 50, 'learning_rate': 0.2, 'l2_regularization': 0.001, 'early_stopping': True, 'class_weight': 'balanced'}",0.9071875819740498,0.9261751829306571,0.9294164822298747,0.9329992954205508,0.9322019848191891,0.9331610834251822,0.9350340246463101,0.9284128741639697,0.9246283977395288,0.8815283691174876,0.9230745276466801,0.015766435564278994,790
277,18.22814748287201,1.758273684470895,0.6394262075424194,0.1276712876064169,0.1,1e-07,loss,20,100,100,100,,0.2,0.0,True,balanced,"{'validation_fraction': 0.1, 'tol': 1e-07, 'scoring': 'loss', 'n_iter_no_change': 20, 'min_samples_leaf': 100, 'max_leaf_nodes': 100, 'max_iter': 100, 'max_depth': None, 'learning_rate': 0.2, 'l2_regularization': 0, 'early_stopping': True, 'class_weight': 'balanced'}",0.9416353437484634,0.9695058985150016,0.9716328954149284,0.9743241461471688,0.972174716813716,0.9748866148836027,0.975393652993505,0.9738474525749545,0.9687658714500758,0.9430651856127599,0.9665231778154176,0.012266986607865977,238
278,14.173855686187744,1.531574463986229,0.615813946723938,0.08592730142683846,0.2,1e-08,loss,30,20,100,100,10,0.2,0.01,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-08, 'scoring': 'loss', 'n_iter_no_change': 30, 'min_samples_leaf': 20, 'max_leaf_nodes': 100, 'max_iter': 100, 'max_depth': 10, 'learning_rate': 0.2, 'l2_regularization': 0.01, 'early_stopping': True, 'class_weight': 'balanced'}",0.9392804207764652,0.9656837026945959,0.9692644183042631,0.9712466419080503,0.969912010287558,0.973365118352744,0.9733467098903341,0.970923709638001,0.9645318816217414,0.9367461831400055,0.963430079661376,0.01300723551981196,284
279,5.879334497451782,1.2288508194130712,0.17906455993652343,0.052699356416965715,0.2,1e-08,loss,5,10,31,50,,0.1,0.5,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-08, 'scoring': 'loss', 'n_iter_no_change': 5, 'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_iter': 50, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.5, 'early_stopping': True, 'class_weight': 'balanced'}",0.9022869386507938,0.9215387017841494,0.9236522060728847,0.9294024592005203,0.9289016605752987,0.9270958431138071,0.9310085834796167,0.9231946506710276,0.9212894536739814,0.882885454695485,0.9191255951917565,0.014319066218298518,862
280,5.589201045036316,0.6784501851321284,0.1290494680404663,0.029864317903165044,0.2,1e-07,loss,20,10,19,50,,0.05,0.5,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-07, 'scoring': 'loss', 'n_iter_no_change': 20, 'min_samples_leaf': 10, 'max_leaf_nodes': 19, 'max_iter': 50, 'max_depth': None, 'learning_rate': 0.05, 'l2_regularization': 0.5, 'early_stopping': True, 'class_weight': 'balanced'}",0.8878756224091313,0.8899929514233347,0.8961596312958182,0.8986044466936838,0.89865269090062,0.8940682423866868,0.903740631471784,0.8893961116855992,0.8972916010682714,0.84276630520733,0.8898548234542261,0.016373938097860075,990
281,7.7014474153518675,1.0505571785584258,0.25395162105560304,0.04345098355315569,0.2,1e-07,loss,5,50,19,100,,0.2,0.0,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-07, 'scoring': 'loss', 'n_iter_no_change': 5, 'min_samples_leaf': 50, 'max_leaf_nodes': 19, 'max_iter': 100, 'max_depth': None, 'learning_rate': 0.2, 'l2_regularization': 0, 'early_stopping': True, 'class_weight': 'balanced'}",0.9106566356438521,0.9377241047054389,0.942718184044224,0.9463932761789001,0.9449055058375795,0.9463650015389615,0.9488658740910123,0.9437103799337552,0.9365729862553607,0.8952723845229787,0.9353184332752063,0.01692500059134619,618
282,15.312382364273072,1.956393072152678,0.4426373243331909,0.07667116154410364,0.2,1e-08,loss,30,100,19,200,50,0.1,0.3,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-08, 'scoring': 'loss', 'n_iter_no_change': 30, 'min_samples_leaf': 100, 'max_leaf_nodes': 19, 'max_iter': 200, 'max_depth': 50, 'learning_rate': 0.1, 'l2_regularization': 0.3, 'early_stopping': True, 'class_weight': 'balanced'}",0.9132282061666954,0.9390709066078138,0.9426190348913421,0.9474655134219236,0.9462013577332239,0.9481266873789085,0.9500767869529183,0.9440497977426296,0.9393845911426715,0.9008308437926726,0.93710537258308,0.015663462656027992,585
283,11.511681818962098,1.9023449067303841,0.3922733783721924,0.06442525521564187,0.2,1e-07,loss,10,10,31,100,50,0.05,0.0,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-07, 'scoring': 'loss', 'n_iter_no_change': 10, 'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_iter': 100, 'max_depth': 50, 'learning_rate': 0.05, 'l2_regularization': 0, 'early_stopping': True, 'class_weight': 'balanced'}",0.9033389528121644,0.9217774763520784,0.9253062675898842,0.9315007969915905,0.9279964748826691,0.9275302068716311,0.9321878640455324,0.9242561969332284,0.9239970665905034,0.8834431497371135,0.9201334452806396,0.014424574022143656,820
284,72.83493847846985,5.241187449022195,1.4203726768493652,0.21819263542551118,0.1,1e-07,loss,10,50,,200,50,0.2,0.001,True,balanced,"{'validation_fraction': 0.1, 'tol': 1e-07, 'scoring': 'loss', 'n_iter_no_change': 10, 'min_samples_leaf': 50, 'max_leaf_nodes': None, 'max_iter': 200, 'max_depth': 50, 'learning_rate': 0.2, 'l2_regularization': 0.001, 'early_stopping': True, 'class_weight': 'balanced'}",0.9758981702530627,0.9869044390281496,0.9847371726687303,0.9891967029423284,0.9868961020478259,0.9896065152657207,0.9905088570304519,0.9889672580036897,0.9839869767677007,0.969681497853919,0.9846383691861579,0.006398658999186741,19
